2025-12-05 22:03:18,960 INFO    MainThread:50220 [wandb_init.py:setup_run_log_directory():714] Logging user logs to /Users/brader/Desktop/stock-dashboard/wandb/run-20251205_220318-8ltu0ver/logs/debug.log
2025-12-05 22:03:18,961 INFO    MainThread:50220 [wandb_init.py:setup_run_log_directory():715] Logging internal logs to /Users/brader/Desktop/stock-dashboard/wandb/run-20251205_220318-8ltu0ver/logs/debug-internal.log
2025-12-05 22:03:18,961 INFO    MainThread:50220 [wandb_init.py:init():841] calling init triggers
2025-12-05 22:03:18,961 INFO    MainThread:50220 [wandb_init.py:init():846] wandb.init called with sweep_config: {}
config: {'n_estimators': 489, 'max_depth': 14, 'learning_rate': 0.0035034408256885245, 'subsample': 0.7751210609712009, 'colsample_bytree': 0.6945148116125905, 'reg_alpha': 4.684477125109727, 'reg_lambda': 9.612659087877438, '_wandb': {}}
2025-12-05 22:03:18,961 INFO    MainThread:50220 [wandb_init.py:init():889] starting backend
2025-12-05 22:03:18,961 INFO    MainThread:50220 [wandb_init.py:init():892] sending inform_init request
2025-12-05 22:03:18,963 INFO    MainThread:50220 [wandb_init.py:init():900] backend started and connected
2025-12-05 22:03:18,967 INFO    MainThread:50220 [wandb_init.py:init():970] updated telemetry
2025-12-05 22:03:18,994 INFO    MainThread:50220 [wandb_init.py:init():994] communicating run to backend with 90.0 second timeout
2025-12-05 22:03:19,584 INFO    MainThread:50220 [wandb_init.py:init():1041] starting run threads in backend
2025-12-05 22:03:19,669 INFO    MainThread:50220 [wandb_run.py:_console_start():2521] atexit reg
2025-12-05 22:03:19,669 INFO    MainThread:50220 [wandb_run.py:_redirect():2369] redirect: wrap_raw
2025-12-05 22:03:19,669 INFO    MainThread:50220 [wandb_run.py:_redirect():2438] Wrapping output streams.
2025-12-05 22:03:19,669 INFO    MainThread:50220 [wandb_run.py:_redirect():2461] Redirects installed.
2025-12-05 22:03:19,670 INFO    MainThread:50220 [wandb_init.py:init():1081] run started, returning control to user process
2025-12-05 22:03:20,379 INFO    MainThread:50220 [wandb_run.py:_finish():2287] finishing run brader-agh/stock-dashboard/8ltu0ver
2025-12-05 22:03:20,379 INFO    MainThread:50220 [wandb_run.py:_atexit_cleanup():2486] got exitcode: 0
2025-12-05 22:03:20,379 INFO    MainThread:50220 [wandb_run.py:_restore():2468] restore
2025-12-05 22:03:20,379 INFO    MainThread:50220 [wandb_run.py:_restore():2474] restore done
2025-12-05 22:03:21,328 INFO    MainThread:50220 [wandb_run.py:_footer_sync_info():3862] logging synced files
